DMS Customer,Outlet Name,Latitude,Longitude,Channel,Apr'24,May'24,Jun'24,Jul'24,Aug'24,Sep'24,Oct'24,Nov'24,Dec'24,Jan'25,Feb'25,Mar'25,Annual Sale,Apr'24_Active,May'24_Active,Jun'24_Active,Jul'24_Active,Aug'24_Active,Sep'24_Active,Oct'24_Active,Nov'24_Active,Dec'24_Active,Jan'25_Active,Feb'25_Active,Mar'25_Active,Churn,KITCHEN CLEANER,SURFACE DISINFECTANT,YOGA BAR,AGARBATTI,ANTISEPTIC LIQUID,ATTA,BISCUITS,BREAKFAST CEREALS,CHOCOLATES,CONFECTIONERY,CREAM,DEODORANT,FLOOR CLEANER,GHEE,HAND SANITIZER,HAND WASH,JUICES,MATCHES,NOODLES,OTHER PC PRODUCTS,PASTA,SALT,SHOWER GEL,SNACKS-BINGO,SPICES,TALC,TOILET SOAP,Pop Density (#/km2),Building Count,% built up area,Build Area growth %,Average Rent,Road_Density_m_per_sqkm,Intersection_Count,School,Corporate,Hotel,Temple,University,POI,Total Retail Outlet,months_active,growth_rate,cv,expected_loss,cum_loss,cum_share
AH3125CIS16160,SAFA PROVISION  9327001361,21.203103,72.821727,Retail,5966.32,5031.889999999999,6965.670000000001,6524.75,10574.95,6833.83,2939.395026,4827.5969,4800.285399999999,5798.2465,5197.2979,3403.033699999999,68863.265426,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,863.1772,0.0,0.0,39950.138549,0.0,206.64,997.557377,0.0,0.0,0.0,0.0,0.0,774.3828,1254.3964,1307.9446,5016.5976,0.0,2219.5248,0.0,0.0,10874.3547,0.0,0.0,5398.5514,13461.806640625,409.953486770614,61.66218051397241,17.4564325547285,19.45,58433.825672342,105.0,0.0,0.0,0.0,0.0,0.0,88.0,177.0,12,-0.429626017377474,0.3427750784067094,29585.450468580282,50074026.681083895,0.6907523822164663
AH3123ITC17210591,BALAJI BEKARY,21.170666,72.873975,Retail,15613.62,7868.24,5142.440000000001,-1308.315859,8302.956845,7924.811727,10213.3823,6581.1087,9625.538799999998,9349.1128,6068.213,10812.4664,96193.57471300001,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,15294.2953,64209.116412,0.0,206.636998,8848.595903,0.0,0.0,0.0,0.0,0.0,0.0,-370.975,0.0,5511.5621,0.0,986.8535999999999,0.0,0.0,1507.489399999999,0.0,0.0,0.0,13261.14453125,301.806778018829,56.0383490498896,15.7159299904584,9.92,82771.29178102057,188.0,0.0,0.0,0.0,0.0,0.0,75.0,150.0,11,-0.3074977871883454,0.32119836444287714,29579.311365984282,50103605.99244988,0.6911604177020186
AH2886ITC2575680,SHREE BHRAHMANI DAIRY BAKERY&CAKE SHOP,21.208394,72.877678,Retail,3908.89,7636.17,6885.099999999999,4428.283434,5797.93,2877.24,5616.7736,4938.606199999999,1706.6704,3138.0811,7144.6459,1850.3169,55928.70753400001,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,48313.393182,2362.559,2454.716,498.18,0.0,0.0,0.0,0.0,0.0,0.0,792.4394,0.0,1196.946,0.0,310.473952,0.0,0.0,0.0,0.0,0.0,0.0,8935.890625,410.945995572113,55.3101206640256,14.177094132973,12.97,77504.0081999388,187.0,0.0,0.0,0.0,0.0,0.0,74.0,148.0,12,-0.5266387900400045,0.4339610907940332,29454.226864207045,50133060.21931408,0.6915667276938707
AH3123ITC172527-EXP2020,KRISHNA DAIRY & PROVISION STORE,21.178041,72.869072,Retail,3294.170000000001,3922.42,4655.030000000001,3660.39,3321.7,2812.33,4725.355799999999,3229.0988,3618.4326,4235.061400000001,3326.571,973.6403,41774.19989999999,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,10715.7777,18076.5009,439.6271,413.28,3833.6643,0.0,0.0,0.0,0.0,0.0,0.0,514.3264,0.0,6551.6291,0.0,0.0,0.0,0.0,1229.3944,0.0,0.0,0.0,11971.7900390625,321.08310243984,54.73555684021599,14.7831191307641,14.44,88295.56399300338,206.0,0.0,0.0,0.0,0.0,0.0,88.0,176.0,12,-0.7044353205812984,0.28229120309336053,29427.22189858374,50162487.44121267,0.6919726651623695
AH3123ITC17211914,A V GANGADHARAN HOSPITALTY,21.140357,72.752208,Retail,5539.309999999999,14384.27,10180.91,11241.9,0.0,0.0,0.0,0.0,601.7104999999999,539.5066,0.0,1869.56,44357.1671,1,1,1,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,8009.492999999999,35591.4305,0.0,0.0,312.5444,0.0,0.0,0.0,0.0,0.0,0.0,241.2348,0.0,202.4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8245.9375,51.7041992175021,11.934656367227,25.7302856518206,13.42,33907.6074418158,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7,-0.6624922598661813,0.8896593850981115,29386.279873340827,50191873.72108601,0.6923780378510145
AH3125CIS16124022,RUHAAN PROVISION STORE  9429413647,21.200278,72.824395,Retail,4230.76,4275.27,3876.78,2266.81,4416.56,4558.139999999999,3252.84,2446.1376,3682.6033,4540.696,6508.8991,1505.7394,45561.23540000001,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,22863.276,0.0,826.5519999999999,5336.8028,0.0,0.0,0.0,0.0,0.0,0.0,2669.502,0.0,2872.0108,0.0,0.0,0.0,0.0,10566.7118,0.0,0.0,426.38,11539.841796875,426.522822765426,69.24535958648761,14.3940656457447,10.47,66883.35232954631,113.0,0.0,0.0,0.0,1.0,0.0,87.0,172.0,12,-0.6440971834846116,0.3463273124356634,29345.863397219393,50221219.58448323,0.6927828530095582
AH3073CIS659KH13038,LAXMI GENERAL STORE,21.207463,72.772814,Retail,11294.13,8364.78,9697.639999999998,16067.21,14194.025,9715.459999999997,8048.784700000002,8549.810700000002,7623.115500000001,7293.400100000001,7361.324100000002,8454.1756,116663.8557,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,6984.119,0.0,66606.2661,23988.274,1949.2443,1239.82,2650.244,0.0,688.0054,0.0,0.0,0.0,0.0,1618.3072,1080.712,3218.9023,0.0,340.0376,0.0,0.0,2755.5297,0.0,0.0,3544.3941,11184.3779296875,158.103755813771,32.84205059446588,22.8174095261213,11.93,44473.72256646147,86.0,0.0,0.0,0.0,0.0,0.0,90.0,181.0,12,-0.2514540208054757,0.2879939693129965,29335.595598434815,50250555.180081666,0.693187526527676
AH3123ITC1728357,NEW JAGDAMBA KIRANA.,21.14989,72.838611,Retail,11572.84,6269.05,3872.79,9215.34,3147.544768,683.919057,1611.36,4774.7398,875.0514,805.1317,561.4419,4481.679499999999,47870.888125,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1354.7329,31685.808939,615.88,0.0,5010.195986,0.0,0.0,0.0,0.0,0.0,0.0,710.2688,0.0,7253.8215,0.0,0.0,0.0,0.0,1240.18,0.0,0.0,0.0,13676.4609375,364.789629712218,67.4603541028164,10.5753851277927,9.39,110941.2335416103,196.0,0.0,0.0,0.0,0.0,0.0,35.0,71.0,12,-0.6127416001603226,0.8935472203035598,29332.484590808286,50279887.66467247,0.6935921571306126
AH2886ITC257530,MAHALAXMI GENRAL STORE,21.227453,72.827096,Retail,3223.77,3426.7,2764.771853,3529.0,4764.199999999999,3739.59,3829.5254,0.0,5420.797100000001,2830.6966,3844.2198,742.9281,38116.19885299999,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,22555.478,9752.309653,1195.7181,413.28,709.5768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489.8363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13803.36328125,410.897648031904,70.020946773292,12.771796544738,9.96,56020.66989090802,109.0,0.0,0.0,0.0,0.0,0.0,107.0,215.0,11,-0.7695468038970616,0.3442741884801524,29332.199004030987,50309219.8636765,0.6939967837939869
AH2886ITC2576896,CHAMUNDA STATIONERY,21.197261,72.862428,Retail,8395.49,5247.45,5729.53,8049.760000000001,4405.620000000001,2167.54,3125.1468,5116.1619,4989.1448,4664.411599999999,5915.3974,4445.1254,62250.7779,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,6804.1875,20816.6733,4304.438200000001,1239.824,16248.7378,0.0,0.0,0.0,0.0,0.0,0.0,321.6464,0.0,8825.238299999999,0.0,0.0,0.0,0.0,3690.0324,0.0,0.0,0.0,11911.8759765625,428.173875518442,66.9425288120852,14.4316205892512,11.92,103320.6225092101,210.0,0.0,0.0,0.0,0.0,0.0,108.0,216.0,12,-0.4705341320160621,0.33972724432515544,29291.11574650116,50338510.979423,0.6944008437292609
AH3123ITC1723219,PARESH CONSUMER,21.185616,72.809496,Retail,7423.589999999999,6567.072842999999,4997.73,7412.26,8227.68045,8264.409999999998,5339.497600000001,7797.498000000002,7207.1246,6795.4035,6856.265100000001,4761.521099999999,81650.053193,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,15951.8942,43840.182993,5956.5124,1850.939,2033.0697,0.0,0.0,0.0,0.0,0.0,0.0,2771.9304,1386.84,3719.3583,0.0,0.0,0.0,0.0,3747.8562,0.0,0.0,391.47,8453.7275390625,106.377280302998,26.06399175130612,19.2878062977172,21.62,59216.38783516139,45.0,0.0,0.0,0.0,0.0,0.0,76.0,152.0,12,-0.358595894977988,0.17558756959093907,29279.37389974416,50367790.353322744,0.6948047416901711
AH2886ITC257101,SONA PROVISION,21.210017,72.844458,Retail,6229.51,3418.84,105.55,0.0,3765.02,3180.79,4596.516263,3256.1078,3212.217,4549.986599999999,5263.2413,1575.9007,39153.679663,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,214.1425,0.0,22014.866854,5970.144921,878.2705,206.64,1066.8306,0.0,0.0,0.0,0.0,0.0,-0.0004,643.2464,3020.1867,1952.326388,0.0,0.0,0.0,0.0,326.2475,0.0,0.0,2860.7777,12281.7568359375,158.98659903263,33.80175870312372,27.8991183265341,10.94,30746.32069642304,46.0,0.0,0.0,0.0,0.0,0.0,70.0,141.0,11,-0.747026539807987,0.47321122470714017,29248.83783940124,50397039.19116215,0.6952082184176033
AH3125CIS161EXP2023-74,JARIWALA PERFUME,21.203539,72.822868,Retail,25411.45,327.81,197.59,911.8199999999999,695.22,360.58,894.98,134.1707,0.0,329.5236,437.8762,0.0,29701.0205,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0,0.0,0.0,338.46,50.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,96.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28904.5599,13461.806640625,409.953486770614,61.66218051397241,17.4564325547285,19.45,58433.825672342,105.0,0.0,0.0,0.0,0.0,0.0,88.0,177.0,10,-0.9827685472493313,2.6563994810291156,29189.228768607605,50426228.419930756,0.6956108728603025
AH3073CIS659EXP20KH059,SHREE AASHAPURA SUPAR STORE & DAIRY,21.213573,72.770748,Retail,7006.05,5040.01,5708.900000000001,6501.239999999999,9204.547999999999,8272.31,8150.511,7551.2445,6052.023900000002,8235.227100000002,7905.9361,4580.1218,84208.1224,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,11548.3796,0.0,45721.6288,10352.2386,1966.5594,0.0,984.5522000000001,0.0,980.1998000000001,0.0,0.0,0.0,396.8724,633.2232,1701.4508,4384.1928,0.0,0.0,0.0,0.0,4712.5077,0.0,0.0,826.3171,8119.66552734375,64.4565873044204,17.96815766370776,93.8790228983103,11.94,14848.25175196406,6.0,0.0,0.0,5.0,0.0,0.0,67.0,125.0,12,-0.3462619022130378,0.20588582991522494,29158.064644012316,50455386.484574765,0.6960130974056131
AH2886ITC2577838,SHIVAM BAKERY,21.210527,72.864218,Retail,5526.95,3627.98,5627.830000000001,6366.23,5910.700000000001,7194.35,4155.912369000001,2624.0004,6672.912800000001,7623.578,5206.4006,2993.2285,63530.07266899999,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,30850.965869,5554.6613,619.9159999999999,14597.1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4287.4032,0.0,0.0,0.0,0.0,7619.9352,0.0,0.0,0.0,11934.9287109375,374.965511818833,56.04873397647479,15.5583224192088,11.95,78945.94567917856,159.0,0.0,0.0,0.0,0.0,0.0,79.0,158.0,12,-0.458430327757541,0.3074136613033217,29124.112036110062,50484510.596610874,0.6964148535874558
AH3123ITC1728363,SUBHLAXMI GENERAL,21.143725,72.868363,Retail,13165.78,7328.96,11988.75,7841.3,2413.68,2643.97,8523.6481,6025.6063,8146.632000000001,5425.164900000001,10982.8448,9071.776799999998,93558.11290000001,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,83845.5787,2334.4722,267.92,206.636,489.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6414.2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7713.38720703125,159.462651655368,31.01155273189872,114.800026812867,10.89,46378.49283269215,60.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,12,-0.3109578923542465,0.4294885101253635,29092.63360002464,50513603.2302109,0.6968161755361011
AH3073CIS659KH5916,HARIHAR DAIRY AND GENERAL STORES,21.20237,72.786112,Retail,10033.5,11464.14,8277.250000000002,10237.55,12578.84,8798.102472,13006.71,6895.180899999998,6324.505799999999,6231.2159,6899.1781,7349.052299999999,108095.225472,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,4811.7434,2758.61,55118.401864,16647.047308,157.2271,0.0,0.0,0.0,365.12,0.0,0.0,0.0,2164.876,160.823,11882.6256,2571.3792,0.0,0.0,0.0,0.0,101.5199,0.0,0.0,11355.8521,14130.5322265625,281.845032568651,54.2656578879852,22.2526578047376,19.76,53874.67677797779,108.0,0.0,0.0,0.0,0.0,0.0,87.0,175.0,12,-0.2675484825833192,0.26879629323367743,28920.713549535354,50542523.94376043,0.6972151259122507
AH3123ITC17278-EXP2019,VIHAT SUPER STORE,21.125247,72.721337,Retail,28415.80999999999,23495.08,23191.775899,15603.881157,32286.75,27514.16,19397.05160000001,20138.4582,24334.6748,24429.7827,29354.0565,25620.33730000001,293781.8181560001,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,3988.9489,0.0,203316.725123,45743.194975,7701.613969999999,439.66,8387.8766,0.0,688.7,0.0,0.0,0.0,0.0,706.1665,6597.5345,9946.867488,0.0,0.0,0.0,1465.1,712.0807,0.0,0.0,4087.3494,3157.048095703125,32.0415153578888,5.095840105819879,85.8833029404008,23.26,23057.72585124563,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12,-0.0983773716110814,0.18952732435174963,28901.483097311964,50571425.42685775,0.6976138110115379
AH3123ITC1721752,SHREE MAHALAXMI DAIRY,21.17151,72.81164,Retail,7875.320000000001,8370.04,5849.22,8818.835537,10148.0,13593.81,3928.28,6306.9057,7603.3733,9068.4987,6764.800700000001,5452.4216,93779.505537,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,92337.814337,0.0,619.92,430.1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.5788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13530.9150390625,207.002508091056,39.40674534636704,21.8800911281678,17.43,68993.75484997717,106.0,0.0,0.0,0.0,0.0,0.0,66.0,132.0,12,-0.3076571364718758,0.32210864975682124,28851.934133261842,50600277.36099101,0.6980118126014845
AH3123ITC1723961,KODIYAR GENERAL GOKULAM,21.178795,72.810863,Retail,9406.119999999999,11194.07,5929.66,11262.96,8590.02,9010.44,7326.05,6431.6713,8510.514000000001,6731.4969,7535.917700000001,6656.924000000001,98585.8439,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,2047.2543,0.0,52759.5337,26743.958,1304.6369,619.92,442.5494,0.0,0.0,0.0,0.0,0.0,0.0,569.5589,4492.306399999999,4552.2285,0.0,0.0,0.0,0.0,2648.6176,0.0,0.0,2405.2802,11530.2822265625,200.839737974763,36.89771599385841,18.7993427448002,0.0,51008.89354249876,80.0,0.0,0.0,0.0,0.0,0.0,87.0,174.0,12,-0.29227736835163765,0.21627440309145574,28814.411011817352,50629091.77200282,0.6984092965740706
AH3123ITC1722171,JAY AMBE KIRANA,21.157403,72.837911,Retail,2686.48,1343.27,1540.45,5527.68,1321.99,2333.41,18687.35,1459.9898,4165.958,17149.5861,2745.711,1405.921,60367.7959,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,22137.542,919.2622,32896.9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414.063999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13674.3642578125,329.964963158734,61.2761670228792,14.29161702662,14.93,70033.44328561293,159.0,0.0,0.0,0.0,0.0,0.0,88.0,176.0,12,-0.4766679818943462,1.2250498490608959,28775.395443062785,50657867.16744588,0.6988062423415461
AH2988CIS1495,BARWASAN KARIYANA STORE,21.086242,72.852122,Retail,3913.28,3218.676132,2496.77,4347.670842,5091.71,4739.62,2709.4591,2974.0497,3207.3086,1713.5218,2577.6634,947.5663,37937.295874,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,6353.271611,0.0,0.0,21867.652,142.05,206.636,513.35,0.0,0.0,0.0,0.0,0.0,0.0,928.2719999999999,483.974438,658.7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6783.341525,3179.659912109375,101.550335254196,55.986984438218,20.8263856538239,10.33,21562.41753955147,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12,-0.7578588038676615,0.3840294510149139,28751.11367304321,50686618.28111893,0.6992028531511284
AH3123ITC1723-EXP2019,YOGESH KIRANA,21.146448,72.880069,Retail,4807.96,2758.39,1811.06,751.348003,804.48,3866.347633,6768.868539000001,2811.6051,2441.286999999999,4363.038299999999,3433.872199999999,919.1742,35537.430975,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,14044.8608,13008.815312,282.4,202.2393,3050.542248,0.0,0.0,0.0,0.0,0.0,0.0,236.2233,0.0,4072.040015,0.0,0.0,0.0,0.0,640.3100000000001,0.0,0.0,0.0,7710.62255859375,127.00844972769,25.21588149015156,32.3411988390641,10.84,55421.94256184663,77.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,12,-0.8088224111679779,0.6132270042235083,28743.470607915086,50715361.75172684,0.6995993585274992
AH3123ITC17212895,JAGDAMBA KIRANA,21.153998,72.811304,Retail,8288.060000000001,1727.56,7404.741350000001,4274.169999999999,3123.996146,5030.920000000001,6721.82,3934.7478,6781.2023,1755.7918,2709.0241,4022.0604,55774.093896,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1238.5029,0.0,0.0,39758.198846,282.4,0.0,1979.3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.97,9833.72905,0.0,0.0,0.0,0.0,2285.9334,0.0,0.0,317.9706,8205.171875,327.34541410729,46.6715331606096,13.3057925245758,16.05,64356.76822836589,114.0,0.0,0.0,0.0,0.0,0.0,47.0,94.0,12,-0.5147163027294066,0.4761033934827085,28707.835398231884,50744069.58712508,0.6999953723295429
AH3073CIS659EXP24-18,RAMDEV TRADERS,21.186743,72.779725,Retail,0.0,0.0,0.0,11137.479854,3780.972,2843.2,5318.339999999999,5963.128,7591.648900000001,7007.1184,4303.067000000001,5115.255500000001,53060.20965400001,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,625.6442,0.0,35248.2536,8742.982954,462.6686,206.636,166.3328,0.0,365.14,0.0,0.0,0.0,0.0,562.8812,1405.1392,1839.9763,0.0,0.0,0.0,0.0,206.3992,0.0,0.0,3228.1556,9747.32421875,90.4935787477327,20.02607317708456,63.3352272160815,20.68,27351.1730062404,29.0,0.0,0.0,0.0,0.0,0.0,70.0,141.0,9,-0.5407169694530661,0.4191890493977877,28690.55576265521,50772760.142887734,0.7003911477655067
AH3125CIS1616075,GANDHI CHIMANLAL LAPSIWALA,21.196947,72.820179,Retail,6207.96,592.78,5441.81,7984.809999999999,2809.42,1718.38,8118.443600000001,2760.5946,3434.7697,9543.8684,865.9744,2809.4372,52288.24789999999,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44265.9941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8022.2538,11074.0244140625,228.489974119464,31.11815217332548,26.9911292566936,20.0,52770.01636278152,47.0,0.0,0.0,0.0,0.0,0.0,90.0,180.0,12,-0.5474459886982926,0.693079207960789,28624.991568916917,50801385.13445665,0.7007860187680542
AH2988CIS149354,JOY GENERAL STORE,21.050212,72.98738,Retail,3760.860000000001,2734.195862,3554.654847,4951.655158,2303.38,1922.974435,4563.392671000001,1936.7778,3227.8794,323.2156,444.1009,160.823,29883.90967300001,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,19373.597605,142.05,619.916171,6605.554739,0.0,0.0,0.0,0.0,0.0,0.0,284.993,0.0,2179.201726,0.0,0.0,0.0,0.0,678.596432,0.0,0.0,0.0,9527.365234375,238.066801897029,35.52259050559436,21.9528529270075,0.0,46332.9280881695,69.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,12,-0.9572377062690562,0.6483854484898981,28606.005149734192,50829991.13960639,0.7011806278600836
AH3125CIS1611340,CAPS CORNER 9376637703,21.206666,72.82962,Retail,5173.359999999999,6157.660000000001,7707.16,3309.04,11077.06,6367.0,4898.82242,5366.8992,4072.246599999999,4250.4548,4193.4846,2923.2953,65496.48291999999,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,2629.6845,0.0,3935.76,45092.61042,0.0,0.0,0.0,0.0,622.37,0.0,0.0,0.0,1946.0014,83.75,2174.2472,1030.326,0.0,518.3742,0.0,0.0,185.3991,0.0,0.0,7277.9601,12060.9892578125,379.493760651826,59.7068520087196,14.1569992048917,18.96,58394.04923194755,58.0,0.0,0.0,0.0,0.0,0.0,83.0,167.0,12,-0.43493294493318924,0.4073324063880249,28486.578199161922,50858477.71780555,0.7015735895022058
AH3073CIS659KH60,GURU KRUPA PROVISION ,21.19363,72.73675,Retail,4046.070000000001,4764.58,1887.72,2769.93,3506.958,2681.52,5943.129600000001,1673.9311,6021.202200000001,5109.8285,1968.5922,1285.3148,41658.77640000001,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,19179.5779,13174.4106,2766.7129,206.636,2060.3895,0.0,0.0,0.0,0.0,0.0,0.0,482.446,0.0,2657.9895,0.0,0.0,0.0,0.0,1130.614,0.0,0.0,0.0,6115.09619140625,132.174373980176,18.37547891050648,27.9052173893759,11.93,23097.3443830485,36.0,0.0,0.0,0.0,0.0,0.0,33.0,67.0,12,-0.6823300634935426,0.48506132359987775,28425.0355460753,50886902.75335162,0.7019657021865539
AH3123ITC17214192,MY STORE,21.178205,72.868097,Retail,3428.2,4544.74,3930.92,4369.750000000001,5500.92,3556.65,5454.271500000001,1676.1857,4384.129000000001,5936.875099999999,3436.9199,1381.7561,47601.3173,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,33192.8164,4491.47,3356.0796,619.9159999999999,468.8137,0.0,0.0,0.0,0.0,0.0,0.0,1659.5316,852.9000000000001,2462.6,0.0,0.0,0.0,0.0,102.0,0.0,0.0,395.19,11971.7900390625,321.08310243984,54.73555684021599,14.7831191307641,14.44,88295.56399300338,206.0,0.0,0.0,0.0,0.0,0.0,88.0,176.0,12,-0.5969441397816355,0.35478921080970605,28415.327408121186,50915318.08075974,0.7023576809507869
AH3073CIS659KH3468,SURVI MEDICAL,21.206485,72.797147,Retail,5647.48,5190.439999999999,2685.620000000001,4881.559999999999,7051.827189,4858.71,1229.74,4851.1376,4615.130899999999,3634.1067,1903.4407,2370.0587,48919.25178899999,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,2143.9782,2987.075,0.0,5587.1751,0.0,413.276,4.57,0.0,11656.9863,0.0,0.0,0.0,6193.694889,311.6232,73.8292,207.1446,2246.765,0.0,0.0,3202.0618,305.0398,0.0,0.0,13586.0327,11291.5830078125,225.537099543638,38.64185237894908,21.0075700540432,12.47,53341.5984562323,98.0,0.0,0.0,0.0,0.0,0.0,69.0,138.0,12,-0.5803334053417487,0.4221634771615628,28389.475977480794,50943707.55673722,0.7027493031042481
AH2886ITC2577086,SHREE HARI BISCUIT & BAKERY,21.21322,72.875445,Retail,5783.73,3976.99,4178.23,4326.049999999999,2114.45,531.22,7022.4892,0.0,10881.6767,9736.94,1003.0746,2640.1299,52194.98040000001,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,52194.9804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9377.5029296875,413.832484611796,53.9722172408584,15.4932305354051,12.97,80903.6409443725,168.0,0.0,0.0,0.0,2.0,0.0,95.0,187.0,11,-0.5435246977295718,0.7085623597247062,28369.26094491093,50972076.81768213,0.703140646398931
AH3123ITC1728845,JAY AMBE KIRANA,21.154226,72.810591,Retail,4968.23,4570.02,3804.46,4450.05,4294.870000000001,3338.95,2904.23,26.39,2621.8206,1185.3023,307.2216,734.7762999999999,33206.32079999999,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,748.81,0.0,0.0,24719.2753,282.4,0.0,1731.6912,0.0,0.0,0.0,0.0,0.0,0.0,363.48,234.05,2939.6467,0.0,0.0,0.0,0.0,2107.7976,0.0,0.0,79.17,10886.685546875,255.448218233851,46.64940043189041,15.2155249811009,20.82,46419.9642618995,74.0,0.0,0.0,0.0,0.0,0.0,100.0,201.0,12,-0.852105015266835,0.6436887687514666,28295.27249223941,51000372.09017437,0.7035309690507113
AH3123ITC17214158,RADHE SHYAM KIRANA,21.106773,72.711924,Retail,3561.190000000001,3323.110000000001,5287.49,2802.665319,3476.84,5077.16,1653.72,3694.0341,4689.973099999999,3987.0466,4539.2934,1237.114,43329.63651900001,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,23713.899243,1208.9869,413.28,3050.506,0.0,0.0,0.0,0.0,0.0,0.0,160.8232,0.0,10328.901383,0.0,0.0,0.0,0.0,4453.239793,0.0,0.0,0.0,4226.04833984375,86.7521372320025,10.60003872704336,30.3105172834082,23.18,25559.53592573465,27.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,12,-0.6526121886221594,0.34789126098817613,28277.44892086724,51028649.53909524,0.703921045833022
